number,formid,form.section_1_training_information.training_date,form.section_1_training_information.training_topic.choice,form.section_1_training_information.training_topic.specify_other,form.section_1_training_information.training_venue,form.section_1_training_information.trainer_name,form.section_2_attendance.did_the_farmer_attend_the_training,form.section_2_attendance.attendance_status,form.section_2_attendance.reason_for_partial_attendance,form.case.@case_id,completed_time,started_time,username,received_on,form_link,hq_user,training_duration_minutes
749,3bbf06a5-4eca-4a20-955b-1be1564b7b99,2026-06-19,record_keeping,,Primary School,Trainer 5,yes,full_attendance,,e4061f01-199e-457d-9bbc-77dae5736420,2026-06-19 11:41:00,2026-06-19 11:34:00,tester_03,2026-06-19 11:41:18,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/3bbf06a5-4eca-4a20-955b-1be1564b7b99/,tester_03,7.0
750,11ab0178-7cd5-4444-95b2-9e0ef83809d1,2026-06-07,other,Post Harvest Handling,Community Hall,Trainer 2,yes,full_attendance,,913924d0-c249-4710-beed-412f45ee1c0a,2026-06-07 11:31:00,2026-06-07 11:28:00,tester_02,2026-06-07 11:31:06,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/11ab0178-7cd5-4444-95b2-9e0ef83809d1/,tester_02,3.0
751,ec5f99f2-bc87-4270-b591-728fc04c2fc6,2026-08-05,irrigation_and_water_management,,Community Hall,Trainer 5,yes,full_attendance,,b169d519-39a4-4848-93e3-57f34ca0296e,2026-08-05 11:21:00,2026-08-05 11:13:00,tester_02,2026-08-05 11:21:15,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/ec5f99f2-bc87-4270-b591-728fc04c2fc6/,tester_02,8.0
752,30917530-45a5-46f1-8f46-993c623dfe56,2026-05-20,livestock_management,,Farmer Cooperative Centre,Trainer 5,yes,partial_attendance,personal_emergency,dbc8e72f-3d7f-4079-a4c5-05e72d66ccff,2026-05-20 12:53:00,2026-05-20 12:45:00,tester_04,2026-05-20 12:53:11,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/30917530-45a5-46f1-8f46-993c623dfe56/,tester_04,8.0
753,f2ba5019-6803-45ae-bc41-159f2e00c204,2026-06-15,soil_fertility_management,,Community Hall,Trainer 1,yes,full_attendance,,03acd2f9-c614-4bd6-b76a-d9e8e170d105,2026-06-15 15:25:00,2026-06-15 15:17:00,tester_01,2026-06-15 15:25:18,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/f2ba5019-6803-45ae-bc41-159f2e00c204/,tester_01,8.0
754,729a4c8c-8a62-4c56-ad85-46eb02410498,2026-05-16,livestock_management,,Village Square,Trainer 5,yes,full_attendance,,7c01cc50-f537-473a-9d16-4f7bdd74f554,2026-05-16 11:23:00,2026-05-16 11:18:00,tester_01,2026-05-16 11:23:11,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/729a4c8c-8a62-4c56-ad85-46eb02410498/,tester_01,5.0
755,0329ee31-acc5-403d-ba9a-d4f4923a6b2d,2026-06-22,other,Financial Literacy,Village Square,Trainer 1,yes,full_attendance,,279f0ed2-0e0d-407e-bee9-368f8f781099,2026-06-22 12:49:00,2026-06-22 12:44:00,tester_02,2026-06-22 12:49:12,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/0329ee31-acc5-403d-ba9a-d4f4923a6b2d/,tester_02,5.0
756,9d0d1173-c382-481c-9a6e-d4dbb450f643,2026-08-06,record_keeping,,Extension Office,Trainer 2,yes,full_attendance,,b4f2ec28-5857-4f10-8d7a-a2eff64ccba1,2026-08-06 10:38:00,2026-08-06 10:31:00,tester_02,2026-08-06 10:38:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/9d0d1173-c382-481c-9a6e-d4dbb450f643/,tester_02,7.0
757,d590f40f-9c9f-4854-bf17-067d4b720597,2026-07-02,other,Climate Smart Agriculture,Extension Office,Trainer 4,no,,,5e540f59-ac3e-4671-bc9e-5c5249b35193,2026-07-02 11:25:00,2026-07-02 11:21:00,tester_07,2026-07-02 11:25:12,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d590f40f-9c9f-4854-bf17-067d4b720597/,tester_07,4.0
758,8a348333-b5c4-4f23-9e29-bbc4bf52daec,2026-07-10,record_keeping,,Farmer Cooperative Centre,Trainer 3,yes,full_attendance,,cf928977-f49a-472b-9554-33e0da560263,2026-07-10 13:04:00,2026-07-10 12:58:00,tester_03,2026-07-10 13:04:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/8a348333-b5c4-4f23-9e29-bbc4bf52daec/,tester_03,6.0
759,01115df2-6ca0-4420-bb2b-6a6e86f649f1,2026-02-14,other,Financial Literacy,Extension Office,Trainer 3,yes,full_attendance,,d2a5d71d-d830-4b3c-854d-74a4691381b8,2026-02-14 08:25:00,2026-02-14 08:20:00,tester_04,2026-02-14 08:25:10,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/01115df2-6ca0-4420-bb2b-6a6e86f649f1/,tester_04,5.0
760,a81f3724-070f-42e1-b89c-12cc140f3bbe,2026-06-17,record_keeping,,Farmer Cooperative Centre,Trainer 4,yes,full_attendance,,5db6742a-9ba4-451d-9487-462ef848f7a0,2026-06-17 08:59:00,2026-06-17 08:56:00,tester_04,2026-06-17 08:59:20,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/a81f3724-070f-42e1-b89c-12cc140f3bbe/,tester_04,3.0
761,885b4379-ec52-4df9-a88d-dbd407d03b8b,2026-06-18,other,Post Harvest Handling,Farmer Cooperative Centre,Trainer 5,yes,full_attendance,,50ca9f6a-3a2c-4ac6-9cbe-3f1e3d9d3612,2026-06-18 12:31:00,2026-06-18 12:27:00,tester_03,2026-06-18 12:31:16,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/885b4379-ec52-4df9-a88d-dbd407d03b8b/,tester_03,4.0
762,d85bad7a-a1f7-41b3-aace-37c417423cbe,2026-06-19,record_keeping,,Extension Office,Trainer 4,yes,full_attendance,,7e3e15c0-a416-4468-a7f7-2ff28e20298a,2026-06-19 15:48:00,2026-06-19 15:40:00,tester_05,2026-06-19 15:48:13,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d85bad7a-a1f7-41b3-aace-37c417423cbe/,tester_05,8.0
763,b52ac534-406c-4cfd-9a9d-1aebdbbee863,2026-04-14,record_keeping,,Community Hall,Trainer 3,yes,full_attendance,,5cbd83db-8d54-4b7b-b904-6324336c3535,2026-04-14 12:26:00,2026-04-14 12:24:00,tester_02,2026-04-14 12:26:13,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/b52ac534-406c-4cfd-9a9d-1aebdbbee863/,tester_02,2.0
764,70c6a4bc-702f-41da-aa2b-30f04ed2ee71,2026-05-07,good_agronomic_practices,,Farmer Cooperative Centre,Trainer 1,yes,full_attendance,,284e6239-e26d-43cb-82fb-ba32bdfce3b2,2026-05-07 15:45:00,2026-05-07 15:39:00,tester_02,2026-05-07 15:45:11,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/70c6a4bc-702f-41da-aa2b-30f04ed2ee71/,tester_02,6.0
765,322867fe-df7b-44a2-96de-e43a5230e4aa,2026-06-04,other,Financial Literacy,Extension Office,Trainer 2,yes,full_attendance,,ef1c18d3-a67d-4e80-a978-9df07700fbc0,2026-06-04 11:56:00,2026-06-04 11:54:00,tester_02,2026-06-04 11:56:17,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/322867fe-df7b-44a2-96de-e43a5230e4aa/,tester_02,2.0
766,d490ef5b-0285-40e9-be5d-e9422f69d81d,2026-04-11,pest_and_disease_management,,Primary School,Trainer 4,yes,full_attendance,,000946c6-71e2-4f56-b066-f717eec8c5c4,2026-04-11 11:12:00,2026-04-11 11:08:00,tester_01,2026-04-11 11:12:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d490ef5b-0285-40e9-be5d-e9422f69d81d/,tester_01,4.0
767,fe3fca8d-9302-4da7-9872-e60b120db0d6,2026-04-06,other,Climate Smart Agriculture,Village Square,Trainer 2,no,,,4d6a13de-e162-49de-830a-f593f8c4f5f9,2026-04-06 13:32:00,2026-04-06 13:30:00,tester_04,2026-04-06 13:32:15,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/fe3fca8d-9302-4da7-9872-e60b120db0d6/,tester_04,2.0
768,ed9260c5-225e-41e3-b3bf-2adb5660b3cd,2026-06-20,pest_and_disease_management,,Community Hall,Trainer 2,yes,full_attendance,,014a2870-19ad-4489-a6e3-fc0b54704447,2026-06-20 12:59:00,2026-06-20 12:56:00,tester_01,2026-06-20 12:59:08,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/ed9260c5-225e-41e3-b3bf-2adb5660b3cd/,tester_01,3.0
769,221c34ba-e2ff-4d1f-b1eb-9139c04dd194,2026-05-03,other,Post Harvest Handling,Extension Office,Trainer 5,yes,partial_attendance,left_early,133b8dd0-2937-4b42-b8b9-56d4734165a7,2026-05-03 14:03:00,2026-05-03 13:56:00,tester_06,2026-05-03 14:03:11,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/221c34ba-e2ff-4d1f-b1eb-9139c04dd194/,tester_06,7.0
770,e2b7573a-99f1-49c5-a777-bdd275c8241d,2026-04-29,irrigation_and_water_management,,Community Hall,Trainer 5,yes,full_attendance,,e8ac9b48-8e2f-4ecb-b473-5d4dead72b49,2026-04-29 11:42:00,2026-04-29 11:35:00,tester_01,2026-04-29 11:42:14,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/e2b7573a-99f1-49c5-a777-bdd275c8241d/,tester_01,7.0
771,d8b2a507-49e2-4ac5-b447-d8ac1369cc2d,2026-08-25,pest_and_disease_management,,Community Hall,Trainer 5,yes,partial_attendance,arrived_late,dc7187ea-97c5-4901-b484-5317445b6376,2026-08-25 08:22:00,2026-08-25 08:14:00,tester_02,2026-08-25 08:22:05,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d8b2a507-49e2-4ac5-b447-d8ac1369cc2d/,tester_02,8.0
772,8adab9cd-0161-45b0-b3e1-7ad6623e15fb,2026-06-28,irrigation_and_water_management,,Community Hall,Trainer 3,yes,full_attendance,,133b4b0e-58c8-4eb4-b8e9-fb6344eb884d,2026-06-28 13:52:00,2026-06-28 13:46:00,tester_01,2026-06-28 13:52:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/8adab9cd-0161-45b0-b3e1-7ad6623e15fb/,tester_01,6.0
773,e0b3577d-0e3e-4b73-93ad-e39f6a6174ef,2026-05-17,good_agronomic_practices,,Community Hall,Trainer 4,yes,full_attendance,,d70dbbe9-4b01-44a5-8b94-505dbcf97af2,2026-05-17 12:02:00,2026-05-17 11:58:00,tester_04,2026-05-17 12:02:05,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/e0b3577d-0e3e-4b73-93ad-e39f6a6174ef/,tester_04,4.0
774,adc7501b-d463-4261-a8e1-4d131caf9da3,2026-07-09,irrigation_and_water_management,,Village Square,Trainer 1,yes,full_attendance,,895b5801-07d1-4e9f-902b-bd922fe9b50c,2026-07-09 11:40:00,2026-07-09 11:32:00,tester_04,2026-07-09 11:40:08,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/adc7501b-d463-4261-a8e1-4d131caf9da3/,tester_04,8.0
775,d365a83e-b83c-4a64-b10b-bacfc38e9e83,2026-03-01,soil_fertility_management,,Farmer Cooperative Centre,Trainer 1,yes,full_attendance,,2a3ffe55-d7b1-45e3-8166-4879032dc870,2026-03-01 13:24:00,2026-03-01 13:17:00,tester_01,2026-03-01 13:24:06,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d365a83e-b83c-4a64-b10b-bacfc38e9e83/,tester_01,7.0
776,4d7a3956-3c47-4788-9b23-20ff5fb034ae,2026-05-14,irrigation_and_water_management,,Extension Office,Trainer 3,yes,full_attendance,,a16fb4fe-f134-4f47-8208-23a22cde3b77,2026-05-14 13:36:00,2026-05-14 13:33:00,tester_04,2026-05-14 13:36:14,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/4d7a3956-3c47-4788-9b23-20ff5fb034ae/,tester_04,3.0
777,4a47b2bd-655d-4238-be2a-4950762a728a,2026-06-20,other,Climate Smart Agriculture,Primary School,Trainer 1,yes,full_attendance,,5a74b14b-59f7-472b-a79c-ae07c2db7ca2,2026-06-20 13:40:00,2026-06-20 13:35:00,tester_01,2026-06-20 13:40:12,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/4a47b2bd-655d-4238-be2a-4950762a728a/,tester_01,5.0
778,6f663d0f-d2d1-48bc-ba09-abf29832a9b7,2026-04-18,livestock_management,,Primary School,Trainer 3,yes,full_attendance,,a79994f7-35d1-4a14-acf8-6d28fe77c64f,2026-04-18 15:33:00,2026-04-18 15:29:00,tester_02,2026-04-18 15:33:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/6f663d0f-d2d1-48bc-ba09-abf29832a9b7/,tester_02,4.0
779,eb649418-ebfb-4e5c-81c1-195eb547a005,2026-03-27,livestock_management,,Farmer Cooperative Centre,Trainer 2,no,,,0e8221b9-8905-426c-8541-db08d8842187,2026-03-27 10:54:00,2026-03-27 10:47:00,tester_01,2026-03-27 10:54:11,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/eb649418-ebfb-4e5c-81c1-195eb547a005/,tester_01,7.0
780,88fc2d13-385a-4c05-a310-4b72708b2ddd,2026-06-16,other,Financial Literacy,Farmer Cooperative Centre,Trainer 4,yes,partial_attendance,other,9d78af5a-ec45-48e9-aa5b-d9007a86eb6a,2026-06-16 08:44:00,2026-06-16 08:37:00,tester_02,2026-06-16 08:44:06,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/88fc2d13-385a-4c05-a310-4b72708b2ddd/,tester_02,7.0
781,17e8a33a-c166-4293-bf42-403d8cb25c5e,2026-07-04,pest_and_disease_management,,Farmer Cooperative Centre,Trainer 3,no,,,90310c12-5ad9-4051-981e-8577b120241f,2026-07-04 10:43:00,2026-07-04 10:39:00,tester_03,2026-07-04 10:43:16,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/17e8a33a-c166-4293-bf42-403d8cb25c5e/,tester_03,4.0
782,2bcc5582-e011-45af-a486-e93dc36fcae6,2026-01-30,pest_and_disease_management,,Village Square,Trainer 4,no,,,e14dabeb-5865-4c9e-9c7b-db58ceb9be78,2026-01-30 08:17:00,2026-01-30 08:11:00,tester_01,2026-01-30 08:17:08,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/2bcc5582-e011-45af-a486-e93dc36fcae6/,tester_01,6.0
783,e864e864-3c30-49f7-90f9-a143f1e430eb,2026-08-08,soil_fertility_management,,Extension Office,Trainer 1,no,,,d9d594d4-44a4-406f-a317-c8cceaa53689,2026-08-08 08:52:00,2026-08-08 08:44:00,tester_02,2026-08-08 08:52:06,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/e864e864-3c30-49f7-90f9-a143f1e430eb/,tester_02,8.0
784,69d361a8-c216-4057-8eb9-69b29796c7d1,2026-06-07,livestock_management,,Village Square,Trainer 1,yes,full_attendance,,8c7173a6-f810-490e-9d9b-db1a1fc884ef,2026-06-07 13:58:00,2026-06-07 13:50:00,tester_05,2026-06-07 13:58:13,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/69d361a8-c216-4057-8eb9-69b29796c7d1/,tester_05,8.0
785,3c1a196e-e94b-4a7d-bd87-5e75a198337e,2026-07-21,soil_fertility_management,,Farmer Cooperative Centre,Trainer 2,yes,full_attendance,,c606ef11-4b54-43c6-b0cc-1f1b7ac83b31,2026-07-21 10:51:00,2026-07-21 10:43:00,tester_05,2026-07-21 10:51:15,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/3c1a196e-e94b-4a7d-bd87-5e75a198337e/,tester_05,8.0
786,dea4b21d-034e-43e0-a23e-37ab9ea51f18,2026-05-22,soil_fertility_management,,Extension Office,Trainer 2,yes,full_attendance,,1de595e0-3f8a-4994-8bea-600a0b1c3bb9,2026-05-22 11:58:00,2026-05-22 11:51:00,tester_04,2026-05-22 11:58:10,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/dea4b21d-034e-43e0-a23e-37ab9ea51f18/,tester_04,7.0
787,00f0257e-7248-4357-9fd8-621befa2c204,2026-07-24,other,Financial Literacy,Community Hall,Trainer 2,yes,full_attendance,,d52ff775-3349-41fe-a333-f5f60b7c9262,2026-07-24 09:52:00,2026-07-24 09:50:00,tester_03,2026-07-24 09:52:19,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/00f0257e-7248-4357-9fd8-621befa2c204/,tester_03,2.0
788,4cd526c2-0b2c-4a63-9d2e-1b039de15297,2026-10-01,soil_fertility_management,,Extension Office,Trainer 2,yes,full_attendance,,bca1d8f1-ab74-4f09-b690-323409c60923,2026-10-01 14:52:00,2026-10-01 14:50:00,tester_01,2026-10-01 14:52:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/4cd526c2-0b2c-4a63-9d2e-1b039de15297/,tester_01,2.0
789,70adb0c8-92df-4d61-8ffc-385c22cac843,2026-04-13,irrigation_and_water_management,,Primary School,Trainer 3,yes,full_attendance,,28eaf10e-c521-4a41-8409-a14c00292a66,2026-04-13 15:52:00,2026-04-13 15:45:00,tester_06,2026-04-13 15:52:19,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/70adb0c8-92df-4d61-8ffc-385c22cac843/,tester_06,7.0
790,02f045c5-eab0-4702-9adb-5496cbe7908e,2026-03-16,other,Post Harvest Handling,Primary School,Trainer 3,yes,partial_attendance,other,0768c9f0-a45b-4c0b-adf9-47e00aff4ebf,2026-03-16 15:10:00,2026-03-16 15:07:00,tester_02,2026-03-16 15:10:14,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/02f045c5-eab0-4702-9adb-5496cbe7908e/,tester_02,3.0
791,a5aa00fe-e064-4108-a897-093c6c6bee63,2026-07-09,livestock_management,,Extension Office,Trainer 1,yes,full_attendance,,0e05201d-9c07-47a0-a135-bdf37f059b58,2026-07-09 11:02:00,2026-07-09 10:55:00,tester_03,2026-07-09 11:02:19,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/a5aa00fe-e064-4108-a897-093c6c6bee63/,tester_03,7.0
792,17081989-5a52-4b1a-8549-514c54719092,2026-03-09,pest_and_disease_management,,Community Hall,Trainer 4,yes,full_attendance,,c3f1b264-a57e-4f7e-8069-240bb9fa0682,2026-03-09 13:55:00,2026-03-09 13:47:00,tester_04,2026-03-09 13:55:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/17081989-5a52-4b1a-8549-514c54719092/,tester_04,8.0
793,dce411ef-62db-4067-a06f-8d042f1ab1e9,2026-07-13,record_keeping,,Village Square,Trainer 2,yes,full_attendance,,903d4061-d93c-4b9d-8acd-68642ab5ac1a,2026-07-13 09:03:00,2026-07-13 08:57:00,tester_05,2026-07-13 09:03:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/dce411ef-62db-4067-a06f-8d042f1ab1e9/,tester_05,6.0
794,acb7e4ad-5ec9-46b0-ab34-1b4abc15a00c,2026-05-09,soil_fertility_management,,Farmer Cooperative Centre,Trainer 2,yes,full_attendance,,027b5c8f-7679-418b-b686-a21a5e8b9f27,2026-05-09 15:57:00,2026-05-09 15:54:00,tester_02,2026-05-09 15:57:12,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/acb7e4ad-5ec9-46b0-ab34-1b4abc15a00c/,tester_02,3.0
795,a67b977d-a4fa-429c-a91f-7554c656c2a2,2026-04-16,soil_fertility_management,,Farmer Cooperative Centre,Trainer 5,yes,partial_attendance,arrived_late,b591592f-f5a2-4964-ab92-2cd91abdb585,2026-04-16 11:18:00,2026-04-16 11:10:00,tester_03,2026-04-16 11:18:07,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/a67b977d-a4fa-429c-a91f-7554c656c2a2/,tester_03,8.0
796,ffd1ca14-8737-40ea-bde2-10958cabf7e3,2026-08-05,pest_and_disease_management,,Primary School,Trainer 3,yes,full_attendance,,ad1583a0-b36c-4f11-9017-f4daa06ee598,2026-08-05 10:10:00,2026-08-05 10:08:00,tester_07,2026-08-05 10:10:16,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/ffd1ca14-8737-40ea-bde2-10958cabf7e3/,tester_07,2.0
797,432ef16c-3989-47a3-b46f-719809c2b8ae,2026-06-02,record_keeping,,Extension Office,Trainer 2,yes,partial_attendance,other,d26d83c9-af88-4c6c-ac48-18bf7b97607e,2026-06-02 12:56:00,2026-06-02 12:48:00,tester_05,2026-06-02 12:56:13,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/432ef16c-3989-47a3-b46f-719809c2b8ae/,tester_05,8.0
798,667dedce-101a-44f6-a0fc-11e9c0b45c5f,2026-05-26,other,Post Harvest Handling,Village Square,Trainer 3,yes,full_attendance,,6a7a0c99-cf85-4e66-b767-9fe74e83211f,2026-05-26 15:45:00,2026-05-26 15:43:00,tester_06,2026-05-26 15:45:20,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/667dedce-101a-44f6-a0fc-11e9c0b45c5f/,tester_06,2.0
799,da771ba3-150a-448a-a620-b1eb67c94862,2026-05-03,livestock_management,,Community Hall,Trainer 1,yes,full_attendance,,cbc85581-7678-4cc5-b93c-db05728a8cbb,2026-05-03 14:40:00,2026-05-03 14:36:00,tester_05,2026-05-03 14:40:14,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/da771ba3-150a-448a-a620-b1eb67c94862/,tester_05,4.0
800,d9a38604-f452-4f2c-98ca-b6e62533e525,2026-10-05,good_agronomic_practices,,Village Square,Trainer 1,yes,full_attendance,,c45f3e55-7c5b-4911-974e-155adfac32c2,2026-10-05 14:28:00,2026-10-05 14:23:00,tester_03,2026-10-05 14:28:18,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d9a38604-f452-4f2c-98ca-b6e62533e525/,tester_03,5.0
801,79335d14-b74f-45ff-bd14-adf24d1c8b1e,2026-06-18,soil_fertility_management,,Extension Office,Trainer 3,yes,full_attendance,,257f1432-f0a8-475c-912e-0147b7cc20c8,2026-06-18 15:29:00,2026-06-18 15:24:00,tester_06,2026-06-18 15:29:16,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/79335d14-b74f-45ff-bd14-adf24d1c8b1e/,tester_06,5.0
802,fb3ce87f-a3bb-4bc4-8c6b-03da3cf40550,2026-03-11,irrigation_and_water_management,,Community Hall,Trainer 5,yes,partial_attendance,personal_emergency,9bd7d9d8-3fe4-489a-99f4-d9106bba11f0,2026-03-11 12:32:00,2026-03-11 12:24:00,tester_01,2026-03-11 12:32:10,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/fb3ce87f-a3bb-4bc4-8c6b-03da3cf40550/,tester_01,8.0
803,81c9e54a-167b-4b10-88b0-3dbcd8b0e871,2026-07-14,pest_and_disease_management,,Primary School,Trainer 2,no,,,97b838b7-5cef-4543-be18-97400855dcc8,2026-07-14 08:15:00,2026-07-14 08:09:00,tester_03,2026-07-14 08:15:09,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/81c9e54a-167b-4b10-88b0-3dbcd8b0e871/,tester_03,6.0
804,66d2dfc1-274c-4ec1-8ee4-e704c34292ad,2026-07-07,other,Post Harvest Handling,Farmer Cooperative Centre,Trainer 1,yes,full_attendance,,d941422d-10d7-44c9-9c46-5129152a6568,2026-07-07 13:59:00,2026-07-07 13:51:00,tester_04,2026-07-07 13:59:05,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/66d2dfc1-274c-4ec1-8ee4-e704c34292ad/,tester_04,8.0
805,1fab8317-adae-405c-a2db-f892db2cc3cc,2026-06-25,good_agronomic_practices,,Farmer Cooperative Centre,Trainer 4,yes,full_attendance,,ccde82aa-2764-46e3-87bb-9543d358e15c,2026-06-25 11:29:00,2026-06-25 11:27:00,tester_07,2026-06-25 11:29:20,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/1fab8317-adae-405c-a2db-f892db2cc3cc/,tester_07,2.0
806,11f4d0f7-fd5f-40ce-9fbd-8c5073f32467,2026-05-22,pest_and_disease_management,,Extension Office,Trainer 5,yes,full_attendance,,83b97586-9e72-428b-8254-5c60495c4d57,2026-05-22 08:26:00,2026-05-22 08:18:00,tester_01,2026-05-22 08:26:19,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/11f4d0f7-fd5f-40ce-9fbd-8c5073f32467/,tester_01,8.0
807,7f8b1804-445b-43b3-a46e-e1697959bd27,2026-05-11,other,Climate Smart Agriculture,Village Square,Trainer 4,no,,,6984c36d-0aa1-41c5-bcdd-25d0098986d2,2026-05-11 08:36:00,2026-05-11 08:33:00,tester_03,2026-05-11 08:36:10,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/7f8b1804-445b-43b3-a46e-e1697959bd27/,tester_03,3.0
808,d788fb05-111b-4e0f-95ae-ea16dbe77089,2026-05-17,pest_and_disease_management,,Extension Office,Trainer 2,yes,full_attendance,,8150f6ba-cd01-45c0-a79b-bf44d82ee1fc,2026-05-17 09:38:00,2026-05-17 09:34:00,tester_01,2026-05-17 09:38:18,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/d788fb05-111b-4e0f-95ae-ea16dbe77089/,tester_01,4.0
809,6a94ca7b-6880-4fa9-9b03-a5c203824307,2026-09-21,irrigation_and_water_management,,Extension Office,Trainer 3,yes,full_attendance,,0c91e53d-6814-4264-876e-65353859af4c,2026-09-21 08:44:00,2026-09-21 08:40:00,tester_06,2026-09-21 08:44:20,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/6a94ca7b-6880-4fa9-9b03-a5c203824307/,tester_06,4.0
810,7cdb0667-456d-4eae-8412-655dbd15f4e3,2026-05-09,irrigation_and_water_management,,Extension Office,Trainer 4,yes,full_attendance,,433eeedb-273f-4ab5-8c36-1c0de93c8298,2026-05-09 10:38:00,2026-05-09 10:35:00,tester_06,2026-05-09 10:38:09,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/7cdb0667-456d-4eae-8412-655dbd15f4e3/,tester_06,3.0
811,b871c172-c0d5-4a82-a454-35b9cfcf7a7d,2026-09-03,irrigation_and_water_management,,Extension Office,Trainer 5,yes,full_attendance,,ef6a7bbe-136d-4193-9c10-4ee605434521,2026-09-03 14:45:00,2026-09-03 14:37:00,tester_03,2026-09-03 14:45:08,https://www.commcarehq.org/a/commcare-learn-ahmad/reports/form_data/b871c172-c0d5-4a82-a454-35b9cfcf7a7d/,tester_03,8.0
